LCD;RNID;N1ID;N2ID;NAME
27727;314;6158;;Progero
29286;485306;489735;;Eidmattstrasse
10285;314;10698;;Winterthur-Ohringen
25898;314;5614;;Hofstetten
19646;2354;2360;;Villiers
27897;483605;483633;;Weltpoststrasse
30394;497190;497193;;Chemin des Buchilles
31432;502420;501449;;Elisabethenstrasse
14847;314;3910;;Onnens
22326;270;7942;;Niederwil
25150;270;10632;;Friltschen
12057;314;3506;;Sumiswald
31430;502420;502428;;Barfüsserplatz
21313;2322;2332;;Sabbione
35903;9610;524292;;Droit des Convers
20587;314;3886;;Mezery
20133;270;8968;;Cournillens
19580;270;9312;;Arnex-sur-Orbe
24154;270;10386;;Guntalingen
27508;;5042;;Gurbrü
24678;270;5816;;Trogen
14835;314;3478;;Lüsslingen
28107;484769;484744;;Länggasse
29280;489914;485306;;Freiestrasse
31347;488324;526947;;St. Alban Graben
26757;270;10262;;Oggio
21786;270;9492;;Pralong
22302;314;4608;;Büren
24188;270;8844;;Salenstein
23818;270;7084;;Dachsen
23899;270;8272;;Nürensdorf
36085;525241;525256;;Quai Jeanrenaud
23034;270;8096;;Hohenrain
19700;270;10126;;Les Rasses
35896;524240;524260;;Route de la Vue-des-Alpes
23830;270;5470;;Bassersdorf
27563;314;3936;;Rusel-Alfermée
16608;270;862;;Niederbipp
24221;314;4582;;Wetzikon-Kempten
28627;486254;486227;;Seftigenstrasse
28334;;1962;;Bernstrasse
28550;487381;487389;;Bärenplatz
31756;503983;504250;;Steigstrasse
24775;314;4964;;Oberrindal
30558;497917;497755;;Avenue de Cour
17041;270;4740;;Seftigen
19674;270;8632;;Les Taillères
36059;525125;525114;;Route des Gouttes d'Or
28512;486240;486247;;Monbijoustrasse
30864;499050;498742;;Route de Meyrin
22813;270;4594;;Grosswangen
19887;270;4514;;Vicques
20325;270;9518;;Les Thioleyres
24473;270;9950;;Wiesendangen
14859;;1840;;Solothurn-West
24869;314;2860;;Kesswil
17155;314;4388;;Stettlen
30658;498414;498056;;Avenue Louis Ruchonnet
35336;521524;521279;;Alte Stazione
10586;;1810;;Cornaux
22483;314;3978;;Wöschnau
24303;270;4582;;Wetzikon-Kempten
24209;270;2552;;Müllheim
32417;507223;485882;;Bahnhofstrasse
28702;488163;488175;;Heinrichsbadstrasse
23778;314;2884;;Eschenz
28528;487296;483459;;Stapfenstrasse
32304;506934;506872;;Pulvermühlestrasse
14892;314;3814;;Sombeval
29354;491829;491793;;Stockerstrasse
21820;270;3428;;Liddes
20772;314;1546;;Valchava
27872;482844;483309;;Johann-Verresius-Platz
29604;490198;490397;;Kalkbreitestrasse
31636;501904;501230;;Gundeldingerstrasse
24698;314;2856;;Salmsach
26885;10884;6636;;Piöt
20271;314;4638;;Pratzey
30234;496171;495641;;Route de Brent
21144;10884;3314;;Bodio
19410;270;8392;;Givrins
23859;270;2910;;Löhningen
35212;508999;489560;;Zürichstrasse
24201;270;8106;;Helsighausen
23175;270;5012;;Ottenbach
26873;270;1274;;Chiasso
23392;270;3076;;Kaltbrunn
29787;490462;490437;;Seebahnstrasse
36434;270;4236;;Susten
31296;501801;501742;;Luzernerring
23724;270;5608;;Rümlang
23270;314;5380;;Seelisberg
25951;314;4706;;Gerlafingen
22105;270;4364;;Riehen
19625;270;5566;;Ste-Croix
25140;270;8288;;Kradorf
29098;490474;490537;;Altstetterstrasse
19582;270;2068;;Orbe
29287;485306;489728;;Hegibachstrasse
35987;524315;524692;;Rue de la Pâquerette
31712;503953;503999;;Lochstrasse
19390;270;6924;;Céligny
27389;270;5202;;Wattenwil b.B.
27730;314;6152;;Monte Carasso
24520;270;2984;;Wattwil
27857;;483234;;Laupenstrasse
27941;483901;483909;;Tellstrasse
30100;495069;495061;;Route De Bourguillon
25894;369144;5592;;Zollikerberg
20805;314;3654;;Miralogo
31169;500990;500981;;Rue des Délices
23383;314;3758;;Galgenen
32489;508019;508027;;Gubelstrasse
20735;314;3892;;Etagnières
23401;270;1916;;Wangen
12267;314;5328;;Le Châble
21020;270;10362;;Feldis/Veulden
35917;524367;524382;;Les Bulles
12351;314;1094;;Hinterrhein
23375;314;3740;;Unterterzen
24101;270;9428;;Winterthur-Töss
31231;501424;501463;;Centralbahnstrasse
21983;270;390;;Morgins
20338;270;5972;;Palézieux-Gare
16656;270;10594;;Walliswil b. N.
28698;488024;483712;;Schosshaldenstrasse
19720;270;3156;;Soyhières
12241;314;2510;;Roggwil
20816;270;3660;;Poschiavo
26975;270;9404;;Péry
17352;270;8150;;Unterstock
22083;270;3568;;Oberwil
11327;270;3432;;Orsières
23050;270;8086;;Kleinwangen
24576;270;1160;;Oberriet
29438;490604;492174;;Fabrikstrasse
12140;314;442;;Reichenbach i.K.
31630;501121;503560;;Margarethenstich
28820;488594;488393;;Splügenstrasse
24054;270;5472;;Ossingen
23240;270;8234;;Flüeli
32093;506067;505839;;Rue de la Dixence
17484;270;5692;;Epsach
20052;270;8718;;Oulens-sur-L.
29104;490565;490593;;Geroldstrasse
12111;314;648;;Urnäsch
28037;484551;484559;;Brüggstrasse
35617;521984;522907;;Via Bioggio
22679;270;3516;;Gettnau
35202;520807;508568;;Luzernstrasse
30440;497385;496988;;Route du Jorat
24628;270;6606;;Bürg
27688;314;369119;;Hirschwiesentunnel
27081;;368245;;Giswil-Süd
29219;491266;490783;;Albert-Näf-Platz
25470;314;3794;;Augst
22974;314;1896;;Eschenbach
19747;314;3128;;Saignelégier
20779;270;5912;;Bos-cha
29590;492950;492942;;Waffenplatzstrasse
12728;270;6692;;Riva San Vitale
25410;270;9474;;Montvoie
30085;494921;494899;;Route De Morat
26500;270;6842;;Dalpe
20302;270;7452;;Vuisternens-en-Ogoz
22506;270;9606;;Oberbözberg
26803;270;8746;;Agnuzzo
17163;314;4784;;Biglen
21157;270;10462;;Vrin
30908;498612;498604;;Avenue Pictet de Rochemont
28779;488658;487016;;Felsenstrasse
21520;270;6820;;Morbio Inferiore
25420;270;8618;;Les Pommerats
30681;498641;498654;;Quai Gustave Ador
30958;500032;500047;;Route de Satigny
12856;270;7398;;Collonges
16483;270;7396;;Orvin
21658;270;7020;;Vermala
20081;270;5522;;Grandsivaz
32400;489497;488190;;Zürcherstrasse
26708;;1220;;Beuchille-Tunnel
20261;270;4636;;Le Mouret
16779;270;2738;;Jegenstorf
25326;314;5180;;Uetzikon
12318;314;1712;;Affoltern am Albis
16872;270;7130;;Diemerswil
20064;270;812;;Payerne
27317;;1580;;Schinznacherfeld-Tunnel
28509;486247;486240;;Morillonstrasse
32382;507199;488190;;Zürcherstrasse
27135;270;509821;;Ried-Brig
20290;270;7030;;La Valsainte
32753;483610;509293;;Sternmattstrasse
21734;314;4242;;Turtig
30708;498654;498818;;Rue du 31 Décembre
32242;506761;526720;;Strela
12269;314;3426;;Bourg-St-Pierre
28986;489800;485078;;Kreuzstrasse
26656;314;4220;;Charrat
11674;314;1136;;Zizers
12664;314;3614;;Pfunds
16395;314;2008;;Wilderswil
29102;490565;490574;;Bullingerstrasse
28796;488726;488303;;Sankt-Leonhard-Strasse
31981;505442;505488;;Bubikerstrasse
23108;314;5490;;Hilfikon
20561;270;6766;;Châtillens
11169;1254;1264;;Bachet-de-Pesay-Tunnel
32472;507933;504327;;Alpenstrasse
22789;270;2634;;Malters
21953;270;7988;;Planchouet
23243;270;3846;;Alpnach
21319;270;6512;;Broglio
25353;270;8344;;Le Quartier
20988;270;3612;;Silvaplana
27532;270;3016;;Bazenheid
29648;493238;493230;;Karstlernstrasse
25897;314;5610;;Riedmatt
25680;270;8010;;Opfertshofen
29086;490437;490455;;Badenerstrasse
19541;270;8512;;La Golisse
23853;270;7958;;Beggingen
29793;490719;489990;;Bucheggstrasse
12948;314;388;;Châtel
22691;270;8126;;Ufhusen
17108;270;8124;;Ahorn
22010;314;1846;;Solothurn-Ost
19898;314;5520;;Bussy
29091;490474;490490;;Langstrasse
24717;270;238;;St. Gallen
30298;496556;496559;;Rue Centrale
27364;344;358;;La Sionge
12901;10866;9496;;Prato
24982;270;2862;;Güttingen
20811;270;6552;;Viano
27184;270;7322;;Tripon
27309;;1420;;Mariazell-Tunnel
10190;314;4158;;Fluoz
35522;522421;522429;;A Ramlin
20454;270;10516;;Lussy
36389;528698;1752;;Verzweigung Mutzentäli
12272;314;4296;;Les Haudères
24855;270;2542;;Frauenfeld
19178;2376;2380;;La Chaux (Cossonay)
12329;314;2558;;Neuwilen
30673;498604;526810;;Route de Jargonnant
26705;;368179;;Boudry-West
19618;314;5564;;Vuiteboeuf
10359;;1102;;Medels
35329;521524;521264;;Via San Gottardo
30208;496060;495882;;Route de la Fin du Craux
31363;314;501871;;Oberwilerstrasse
17413;270;9582;;Reichenstein
26689;270;5110;;Ollon
12781;270;8462;;Le Mont-sur-Lausanne
21678;270;5856;;St-Romain
16913;270;5024;;Gurmels
27490;314;1452;;Sissach
27252;270;9354;;Gossens
32672;489560;508999;;Löwenstrasse
12155;314;4370;;Meikirch
22227;270;4608;;Büren
25853;314;1630;;Wollerau
20043;270;316;;Villeneuve
36242;526499;526496;;Schöneggplatz
22163;270;8438;;Dietisberg
27195;270;2210;;Lausanne-Corsy
29208;490011;489977;;Schaffhauserstrasse
22443;270;9128;;Obermumpf
25909;270;1902;;Dürnten
29820;489497;489468;;Ueberlandstrasse
28727;488310;10978;;Rosenbergstrasse
27079;314;1682;;Flüelen
20478;270;9514;;Brenles
20269;314;4634;;Marly
12887;270;6466;;Bramois
12187;270;4572;;Hildisrieden
11754;314;4066;;Col des Rangiers
20766;314;3616;;St. Moritz-Bad
17076;270;5780;;Amsoldingen
10277;3332;3334;;Motto Bartola
19496;270;9046;;Denens
27099;314;3410;;Boudevilliers
21088;270;10466;;Vignogn
32122;506225;506217;;Route des Agettes
10710;314;316;;Villeneuve
29971;494364;489511;;Winterthurerstrasse
10243;314;326;;Murten
23843;314;4846;;Wilchingen
21183;314;576;;Acquarossa
29638;490455;490537;;Altstetterstrasse
23612;314;460;;Baden
10304;;986;;St. Gallen-Neudorf
26520;314;544;;Gravesano
28492;484204;483381;;Könizstrasse
19386;270;2432;;Tannay
20699;270;6394;;Blonay
32299;506865;486547;;Austrasse
21942;270;8404;;Villa
31288;501759;501739;;Voltastrasse
28585;487213;483255;;Eigerplatz
21964;270;8656;;Montagnon
35954;524516;524505;;Rue Numa Droz
16968;314;5590;;Schwefelbergbad
27271;314;4452;;Hasental
23959;314;4830;;Uster
28061;484669;484602;;Orpundstrasse
16486;270;3926;;La Neuveville
20473;270;7080;;Chesalles-sur-Moudon
26582;270;5990;;St. German
24350;270;6100;;Bettswil
32483;507955;507881;;Zugerstrasse
29333;489728;485306;;Freiestrasse
19509;270;2384;;L'Isle
20082;270;2466;;Dompierre
31977;505314;505417;;Rütistrasse
10512;;1630;;Wollerau
17132;270;10348;;Längengrund
21608;270;6388;;Bel
25670;270;1912;;Volketswil
11817;314;672;;Gossau
25874;270;4766;;Grub
31044;500384;500444;;Rue François-Dussaud
24034;314;2924;;Uesslingen
27165;369746;1606;;Verzweigung Zürich-West
25118;270;8008;;Lenggenwil
26722;270;5514;;Cheyres
35558;522656;521166;;Via Cantonale
11438;314;4112;;Embrach
25707;270;5866;;Eggerstanden
31616;501275;494139;;Güterstrasse
30395;497190;497200;;Route de Benenté
30219;495915;496104;;Route des Prévondes
10364;;528558;;Pian San Giacomo
16500;270;5148;;Romont
28041;484506;484491;;Mattenstrasse
30032;495096;495107;;Boulevard de Pérolles
35288;521166;521279;;Alte Stazione
20875;270;1508;;Küblis
22735;270;2616;;Kröschenbrunnen
30344;496846;496857;;Avenue du Mont Blanc
20311;270;1028;;Châtel-St-Denis
36208;525774;525785;;Rue de la Dîme
16746;270;4792;;Affoltern i. E.
20142;270;7838;;La Corbaz
17114;270;2280;;Oberwald
27659;314;369028;;Winterthur - Lind
28431;486790;486798;;Bottigenstrasse
27307;;910;;Spreitenbach
20932;270;1146;;Bad Ragaz
24563;270;8000;;Hemberg
16536;270;5910;;Gossliwil
29875;490311;494139;;Güterstrasse
32353;488190;314;;Hauptstrasse
31452;502481;502341;;Mittlere Rheinbrücke
32075;505943;505974;;Route de Riddes
23990;270;7208;;Wil bei Dübendorf
23861;270;9804;;Merishausen
12825;10848;8060;;Richisau
10700;;2064;;Ballaigues
20666;270;3894;;Assens
27911;483712;483725;;Laubeggstrasse
11799;314;3032;;Leibstadt
22511;270;3780;;Umiken
17204;270;6316;;Arnisäge
32349;488190;507254;;Erchingerstrasse
35151;508694;520562;;Bruchmattstrasse
14899;314;4034;;Kosthofen
32071;505943;505946;;Paujes
12533;314;1938;;Muri
12913;10820;728;;Cavigliano
11443;314;3098;;Regensdorf
19440;314;762;;Gland
19669;270;8626;;La Sagne-Eglise
26870;270;1274;;Chiasso
27919;483743;1962;;Bernstrasse
11476;314;2454;;Moudon
10815;314;2248;;Steffisburg
12527;314;3558;;Staffelegg
35227;520934;520942;;Bellerivehöhe
17319;270;1918;;Thun
26717;270;3924;;Cressier
31588;501544;486547;;Austrasse
36362;;2944;;Thayngen
11466;314;308;;Nyon
27721;314;2776;;Locarno
30168;495782;495764;;Rue du Temple
10001;;914;;Verzweigung Limmattal
31289;501759;501774;;Klybeckstrasse
26490;270;564;;Biasca
25667;314;4454;;Knonau
36096;525301;525291;;Rue des Draizes
32493;508047;508055;;Löberenstrasse
26952;270;7580;;Rosshäusern
26950;270;2484;;Frauenkappelen
35798;523793;523632;;Via Serafino Balestra
30247;496287;496269;;Route de la Blécherette
21094;270;7158;;Donath
21358;270;718;;Camedo
20083;270;7152;;Russy
30506;496520;496596;;Avenue de Morges
19308;270;8368;;Les Planchettes
21077;314;4822;;Uors
19996;314;4714;;Granges-près-Marnand
31545;503215;501563;;Schönbeinstrasse
30795;499300;499289;;Quai du Mont Blanc
17292;270;4560;;Eggiwil
19921;270;2470;;Faoug
12902;270;4482;;Col des Etroits
25739;314;250;;Freiburg
32178;506152;505960;;Route du Mont Noble
22414;270;8812;;Wintersingen
22823;270;3370;;Nottwil
22492;270;9298;;Rothacker
11316;314;3224;;Furka-Pass
16810;314;4838;;Mörigen
24223;314;5448;;Neuthal
24420;270;10198;;Tablat
27729;314;6154;;Sementina
29041;490158;490215;;Manesseplatz
31063;500478;500544;;Quai Capo d'Istria
17453;;1954;;Lyss-Nord
12756;270;312;;St-Cergue
22605;314;4318;;Künten
11627;314;4966;;Kriens
24313;314;2952;;Fischenthal
21138;270;4822;;Uors
23143;270;2526;;Wohlen
21315;2322;2336;;Foroglio
28462;486971;486979;;Uettligenstrasse
36079;525217;525228;;Quai de Champ-Bougin
11208;;856;;Deitingen
10674;;1924;;Thun-Süd
17502;270;6992;;Binzberg
26379;10956;9742;;S. Barolomeo
22666;270;1432;;Reiden
28357;483473;486207;;Liebewil-Strasse
12545;2292;2296;;Sagliains
32100;505967;506121;;Route de Bramois
25011;270;686;;Berg
19230;270;6904;;Meinier
29347;485686;490123;;General-Guisan-Quai
28215;485255;485390;;Jungfraustrasse
32369;488168;507405;;Aumühlestrasse
22279;270;4696;;Magden
24803;270;1880;;Egg
28902;489351;489369;;Sonnenhaldenstrasse
24161;270;9228;;Uerschhausen
10069;;1168;;Verzweigung Rotsee
35301;521360;521373;;Via Bellinzona
26579;270;7676;;Lalden
21920;270;3946;;Bettlach
29754;490490;483916;;Stauffacherstrasse
29716;493138;490397;;Kalkbreitestrasse
25085;270;676;;Hauptwil
24853;270;5106;;Wetzikon
28980;489811;489824;;Ida-Bindschedler-Strasse
11954;314;696;;Arbon
22719;314;2636;;Blatten
25383;270;6236;;Mategnin
20721;270;10732;;Corbeyrier
21465;314;3326;;Rodi
24518;314;2830;;Salez
17370;270;9580;;Scharnachtal
26826;270;6834;;Novazzano
17303;270;5294;;Heimenschwand
10421;;1476;;Basel-Breite
24029;270;5840;;Gütighausen
11605;314;1060;;Bellinzona
28199;485215;484491;;Mattenstrasse
11545;314;3386;;Hauenstein
27010;270;7780;;Auswil
24857;270;5740;;Thundorf
21124;270;3252;;Schluein
24727;270;238;;St. Gallen
23761;270;6284;;Randen
25997;270;8716;;Sarreyer
32605;508552;508665;;Pilatusstrasse
29934;494629;494595;;Oberlandstrasse
32698;509079;509068;;Cheerstrasse
12179;314;3368;;Sprengi
17084;270;5778;;Allmendingen b.T.
10269;;904;;Neuenhof
27193;270;4190;;Lutry
22772;270;2638;;Littau
35775;523292;523354;;Via Giacomo e Filippo Ciani
35470;522222;521412;;Via Emilio Motta
31867;504603;496287;;Route d'Yverdon
27831;270;5038;;Neuenegg
16903;270;2580;;Kerzers
16587;270;2746;;Bätterkinden
21542;270;6704;;Rovio
28198;485215;485124;;Burgerstrasse
28224;485476;1962;;Bernstrasse
25037;314;5368;;Hagenwil
23477;314;5280;;Menzingen
20441;270;6812;;Neyruz
22327;270;4936;;Mellingen
31892;500114;504953;;Avenue Kiener
17357;270;4716;;Grindelwald
21523;270;6826;;Bruzella
24601;270;7670;;Sax
29294;491572;489831;;Höschgasse
26691;270;6898;;Abzweigung Collombey-le Grand
23841;314;3880;;Jestetten
11936;314;2266;;Balsthal
30632;496405;498311;;Rue de Langallerie
20767;314;3620;;Bever
16477;270;6140;;Les Genevez
22606;314;4320;;Eggenwil
25336;270;274;;Genève Mont-Blanc
28885;489281;489292;;Sankt-Josefen-Strasse
30141;495641;495655;;Rue du Bourg
30029;495081;495096;;Route de Marly
25284;314;2900;;Enge
32018;505704;505709;;Route de Molignon
35598;522649;522813;;Via Figino
21106;270;10220;;Sarn
24195;270;6226;;Raperswilen
17111;270;7896;;Wasen
24651;314;2988;;Unterwasser
28911;489393;489404;;Kirchlistrasse
10276;2194;1350;;Airolo
29135;489977;490783;;Albert-Näf-Platz
31257;501596;485215;;Mittlere Strasse
21880;270;8652;;Veyges
23470;270;10754;;Morgarten
25619;270;9784;;Grossteil
12332;314;1702;;Cham
25019;270;686;;Berg
27689;314;369059;;Zürich - Milchbuck
21704;2158;2172;;Gabi
28164;485174;485156;;Buchholzstrasse
31551;501794;526169;;Burgfelden
12658;716;720;;Ponte Brolla
29974;494820;494364;;Gschwaderstrasse
16673;270;862;;Niederbipp
35744;522855;523587;;Riva Vincenzo Vela
19181;10930;10934;;L'Orient
26948;270;4370;;Meikirch
23317;270;9642;;Illgau
31376;502170;501614;;Kannenfeldstrasse
11980;314;694;;Amriswil
16744;270;6610;;Kaltacker
23210;270;1178;;Gisikon-Root
25873;270;7686;;Vogelsang
28170;485124;485215;;Mittlere Strasse
31374;502170;502148;;Steinenring
28179;485264;485255;;Frutigenstrasse
29843;488190;1962;;Bernstrasse
24484;270;9218;;Oberwil b.F.
17266;314;5294;;Heimenschwand
24664;314;1152;;Sevelen
16978;270;5192;;Rüti b. R.
32699;509079;494894;;Umfahrungsstrasse
29840;490455;485882;;Bahnhofstrasse
21648;270;6742;;Pinsec
25365;270;6102;;Mont-Choisi
25695;270;7808;;Abfrutt
21214;270;9710;;Rueun
20644;270;2450;;Chalet-à-Gobet
35595;522813;522764;;Via dei Balconi
25903;270;956;;Attikon
32548;508376;508055;;Löberenstrasse
10254;;858;;Wangen an der Aare
23660;270;6054;;Baldingen
36297;527285;502346;;Petersgraben
12723;10802;6710;;Pura
24108;314;3094;;Herrliberg
31245;501199;501183;;Schützenmattstrasse
27322;1678;364481;;Flüelen-Tunnel
32380;507491;314;;Hauptstrasse
24666;270;1648;;Weesen
21158;270;10566;;Cons
23874;314;478;;Ramsen
10477;314;1274;;Chiasso
30026;495061;495081;;Route de Fribourg
25134;270;10720;;Hosenruck
19523;270;8710;;Romanel-s.-M.
16980;270;7658;;Heubach
17569;2660;2662;;Schönried
16588;270;6120;;Wiler b. U.
19688;270;10136;;Les Bourquin
28433;486798;486790;;Rehhagstrasse
12143;314;440;;Frutigen
29958;494516;489476;;Usterstrasse
29666;490537;490455;;Badenerstrasse
17120;270;7896;;Wasen
16730;270;508;;Oberdorf
24572;270;5864;;Kau
24834;270;7118;;Schwellbrunn
22064;270;5020;;Burg
29837;494139;489468;;Ueberlandstrasse
23193;270;4874;;Buonas
26615;270;7858;;Grône
24999;270;6204;;Birwinken
28272;485775;485785;;Zubringer A6
16930;270;1056;;Niederwangen
22071;270;5228;;Flüh
19401;270;6926;;Eysins
27845;482659;482703;;Bühlstrasse
21113;270;6416;;Safien-Platz
19252;270;7726;;Giez
19666;270;8624;;Les Coeudres
21716;270;412;;Saas Grund
22378;270;5802;;Pfaffnau
32668;508973;508981;;Schlösslihalde
10236;;808;;Estavayer-le-Lac
19818;270;10228;;Berlincourt
35762;523660;523632;;Via Serafino Balestra
27994;484299;483647;;Thunstrasse
12081;314;3598;;Beinwil am See
31738;485174;485882;;Bahnhofstrasse
29149;490790;489977;;Schaffhauserstrasse
36220;525816;525826;;Chemin des Mulets
25400;314;4072;;Porrentruy
25310;314;4460;;Uititkon-Waldegg
11193;;1326;;Biaschina-Tunnel
29420;490620;491937;;Museumstrasse
31539;503132;502908;;Feldbergstrasse
35593;522764;522813;;Via Figino
10485;;3172;;Reinach-Süd
28982;489811;489838;;Feldeggstrasse
25459;314;2524;;Dintikon
24618;314;4578;;Ermenswil
31311;501876;501230;;Gundeldingerstrasse
20989;270;9978;;Surlej
12926;1530;1530;;Flüela-Pass
10379;;1226;;Bassecourt
32164;506405;506050;;Rue de l'Industrie
11594;3332;2288;;Andermatt
25145;270;6378;;Götighofen
23790;270;9688;;Freienstein
16346;314;2732;;Bümpliz
27447;;364337;;Naxberg-Tunnel
20935;270;1136;;Zizers
26014;270;10164;;Rawyl
36345;;1904;;Uster-Ost
28882;488257;489281;;Sömmerliwaldstrasse
16927;270;9176;;Bramberg
24785;270;3964;;Rickenbach
27623;;368728;;Visp-Süd
24701;314;634;;Teufen
11997;314;4710;;Gommiswald
25564;270;9630;;Boezen
30996;1758;498571;;Route du Vallon
23738;270;4280;;Bühl
19241;270;6756;;Vaugondry
19894;270;1780;;St-Aubin
21481;270;7436;;Molare
20481;270;10006;;Villaranon
27191;270;2088;;Chexbres
35422;522019;522030;;Via Sasso Corbaro
22379;270;4898;;Vordemwald
22603;314;4314;;Niederrohrdorf
19486;270;6068;;Ballens
29986;494357;489560;;Zürichstrasse
22448;270;4264;;Rothenfluh
20497;270;2454;;Moudon
11241;;738;;Bardonnex
20656;270;784;;Cossonay
25289;314;1008;;Unterstrass
24605;270;1162;;Kriessern
31609;502451;502463;;Sankt Alban-Graben
36367;;528495;;Verzweigung Spiez
10418;314;702;;Arbon-West
23114;314;2978;;Aesch
22256;314;5088;;Kestenholz
27013;270;7782;;Rohrbach
24392;314;3078;;Bollingen
24018;314;4536;;Nussbaumen
30804;499344;498728;;Rue de Lyon
36462;533245;3854;;Dierikon
29727;490574;490565;;Hardstrasse
10598;;368765;;Verzweigung Brüggmoos
25441;270;5224;;Vuisternens-devant-Romont
29343;490123;485882;;Bahnhofstrasse
12004;314;3058;;Schwanden
26373;;364195;;Ghiffa
16926;270;7580;;Rosshäusern
17019;270;6180;;Gelterfingen
32004;488264;488168;;Sankt Gallerstrasse
23674;270;10766;;Windlach
32539;508027;508298;;General-Guisan-Strasse
20518;314;362;;Bulle
35277;521206;521222;;Via Pierino Tatti
26349;;1298;;Muzzano
26524;270;542;;Manno
27196;270;2076;;Belmont
24961;270;2860;;Kesswil
17415;270;2404;;Gstaad
23531;270;1620;;Thalwil
16841;270;4272;;Siselen
35737;522685;522690;;Via San Pietro Pambio
29182;491084;490678;;Hönggerstrasse
25644;270;1700;;Rotkreuz
31537;502908;503132;;Johanniterbrücke
20519;270;378;;Enney
19253;270;3906;;Les Tuileries-de-Grandson
20589;270;9088;;Martherenges
31947;505294;488168;;Sankt Gallerstrasse
36223;525826;525763;;Avenue des Portes Rouges
